glucan,xylan,lignin,ash,Volatiles  db,Ash  db,Carbon  db,Nitrogen  db,ADSCI-growing season,ADSCI-30 days prior to harvest,ADSCI-30 days prior to growing season end,Precip-growing season cm,Precip-30 days prior to harvest cm,Precip-30 days prior to growing season end cm,Accumlated Thermal Time-growing season C ,Accumlated Thermal Time-30 days prior to harvest C ,Accumlated Thermal Time-30 days prior to growing season end C ,0-10 Soil pH,0-10 Soil particulate organic matter ,0-10 Soil total organic carbon ,0-10 Total Soil nitrogen ,0-10 Soil Bulk Density gcm3,0-10 Soil P mgkg,0-10 Soil K mgkg,10-20 Soil pH,10-20 Soil particulate organic matter ,10-20 Soil total organic carbon ,10-20 Total Soil nitrogen ,10-20 Soil Bulk Density gcm3,10-20 Soil P mgkg,10-20 Soil K mgkg,20-30 Soil pH,20-30 Soil particulate organic matter ,20-30 Soil total organic carbon ,20-30 Total Soil nitrogen ,20-30 Soil Bulk Density gcm3,20-30 Soil P mgkg,20-30 Soil K mgkg,30-50 Soil pH,30-50 Soil particulate organic matter ,30-50 Soil total organic carbon ,30-50 Total Soil nitrogen ,30-50 Soil Bulk Density gcm3,30-50 Soil P mgkg,30-50 Soil K mgkg,50-100 Soil pH,50-100 Soil particulate organic matter ,50-100 Soil total organic carbon ,50-100 Total Soil nitrogen ,50-100 Soil Bulk Density gcm3,50-100 Soil P mgkg,50-100 Soil K mgkg,0-10 Site Sand ,0-10 Site Silt ,0-10 Site Clay ,0-10 Site pH,0-10 Site CEC cmol kg-1,0-10 Site SOM ,0-10 Site Soil total organic carbon ,0-10 Site Total Soil nitrogen ,0-10 Site Extractable P mg kg-1,0-10 Site Extractable K mg kg-1,0-10 Site Extractable Ca mg kg-1,0-10 Site Extractable Mg mg kg-1,0-10 Site Extractable S mg kg-1,0-10 Site BD g cm-3,10-20 Site Sand ,10-20 Site Silt ,10-20 Site Clay ,10-20 Site pH,10-20 Site CEC cmol kg-1,10-20 Site SOM ,10-20 Site Soil total organic carbon ,10-20 Site Total Soil nitrogen ,10-20 Site Extractable P mg kg-1,10-20 Site Extractable K mg kg-1,10-20 Site Extractable Ca mg kg-1,10-20 Site Extractable Mg mg kg-1,10-20 Site Extractable S mg kg-1,10-20 Site BD g cm-3,20-30 Site Sand ,20-30 Site Silt ,20-30 Site Clay ,20-30 Site pH,20-30 Site CEC cmol kg-1,20-30 Site SOM ,20-30 Site Soil total organic carbon ,20-30 Site Total Soil nitrogen ,20-30 Site Extractable P mg kg-1,20-30 Site Extractable K mg kg-1,20-30 Site Extractable Ca mg kg-1,20-30 Site Extractable Mg mg kg-1,20-30 Site Extractable S mg kg-1,20-30 Site BD g cm-3,30-50 Site Sand ,30-50 Site Silt ,30-50 Site Clay ,30-50 Site pH,30-50 Site CEC cmol kg-1,30-50 Site SOM ,30-50 Site Soil total organic carbon ,30-50 Site Total Soil nitrogen ,30-50 Site Extractable P mg kg-1,30-50 Site Extractable K mg kg-1,30-50 Site Extractable Ca mg kg-1,30-50 Site Extractable Mg mg kg-1,30-50 Site Extractable S mg kg-1,30-50 Site BD g cm-3,50-100 Site Sand ,50-100 Site Silt ,50-100 Site Clay ,50-100 Site pH,50-100 Site CEC cmol kg-1,50-100 Site SOM ,50-100 Site Soil total organic carbon ,50-100 Site Total Soil nitrogen ,50-100 Site Extractable P mg kg-1,50-100 Site Extractable K mg kg-1,50-100 Site Extractable Ca mg kg-1,50-100 Site Extractable Mg mg kg-1,50-100 Site Extractable S mg kg-1,50-100 Site BD g cm-3,Nitrogen Trt Categorical
36.09924377,19.21956269,20.53920458,5.560252478,80.99,3.4,49.11,0.29,357.56,1128.96,271.86,60.198,3.6322,2.2606,3354.444444,127.7777778,461.9444444,6.05,5.15,0.32,8.8775,1.3,87.5,614.5,6.625,3.575,0.22,8.3,1.4175,53.5,687,6.625,3.8,0.2175,9.0175,1.405,40.5,583.75,6.625,3.625,0.205,8.565,1.375,20.25,552,6.675,2.225,0.1,8.1375,1.53,18.5,444.5,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,-1
37.13639016,19.11685726,19.66864027,5.293852791,80.7,3.6,49.27,0.46,357.56,1128.96,271.86,60.198,3.6322,2.2606,3354.444444,127.7777778,461.9444444,6.13333,4.83333,0.38333,7.4633,1.17333,63.667,628,6.6,3.23333,0.21667,7.45,1.36667,20.667,602.667,6.63333,2.6,0.17333,6.6467,1.43333,11,498.333,6.76667,1.9,0.09667,6.14,1.48667,12.333,399,6.83333,1.36667,0.06667,3.0163,1.44,22.333,320.333,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,1
39.28576584,19.37708668,20.34523738,3.829629828,81.05,3.4,49.26,0.31,357.56,1128.96,271.86,60.198,3.6322,2.2606,3354.444444,127.7777778,461.9444444,6.06667,5.4,0.245,8.11,1.18,76.667,647,6.63333,3.83333,0.24333,8.32,1.34667,35.333,605.667,6.63333,3.23333,0.18667,7.9167,1.36,20.667,519.333,6.73333,2.43333,0.14,7.32,1.46333,13.333,463,6.9,1.36667,0.07,5.9,1.54,20.667,359.333,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,0
37.4533711,17.85118378,18.15421651,6.254882724,80.37,5.14,48.01,0.6,5048.42,2000,2000,28.067,3.6322,3.0734,3525.833333,258.8888889,512.2222222,6.1,5.43333,0.38667,9.3967,1.15,114,619.667,6.6,3.73333,0.27667,9.2867,1.39667,76.667,591.667,6.66667,3.53333,0.27667,8.4,1.37,72.333,549.333,6.73333,3.16667,0.2,9.3833,1.32333,35.333,485,6.73333,1.86667,0.11667,8.7367,1.43667,27,358,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,1
36.96875211,17.62288554,18.70604393,6.01532968,80.71,5.32,48.18,0.43,5048.42,2000,2000,28.067,3.6322,3.0734,3525.833333,258.8888889,512.2222222,6.03333,5.3,0.36,9.0633,1.21,142.667,715.667,6.63333,3.8,0.26333,8.4,1.4,108,644,6.66667,3.33333,0.21667,8.9633,1.34333,79.333,563,6.76667,2.53333,0.15,8.87,1.38667,26.667,521,6.93333,1.33333,0.07667,6.58,1.56667,24,364.667,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,0
37.46418947,17.27396163,17.95994701,5.089372488,81.09,4.69,48.89,0.45,5048.42,2000,2000,28.067,3.6322,3.0734,3525.833333,258.8888889,512.2222222,6.225,5.325,0.35,9.2275,1.3125,134.75,797.75,6.9,3.325,0.22,8.63,1.4725,97.75,778.25,7.075,2.7,0.165,9.155,1.525,60.25,699.5,7.825,1.6,0.09,8.8925,1.655,43.25,529.5,8.05,0.75,0.025,15.8,1.625,44,407.5,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,-1
34.91460102,16.8416787,17.71474568,6.817554402,80.42,4.95,48.3,0.63,5048.42,2000,2000,28.067,3.6322,3.0734,3525.833333,258.8888889,512.2222222,6.1,5.16667,0.36,8.42,1.21333,112,620.333,6.56667,3.83333,0.28,8.0867,1.32,105.667,629.333,6.63333,3.43333,0.22667,8.2433,1.33667,97.333,633.667,6.83333,2.53333,0.15667,8.45,1.43333,45.333,677.333,6.86667,1.36667,0.07333,7,1.52,25,445.333,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,0
34.86377015,17.46034082,17.44144873,7.042343253,80.29,5.47,48.4,0.59,5048.42,2000,2000,28.067,3.6322,3.0734,3525.833333,258.8888889,512.2222222,6.2,5.33333,0.34667,8.8167,1.33,118,667,6.73333,3.56667,0.22333,8.4567,1.48,88.333,657.333,6.76667,3.3,0.19333,8.91,1.49,69.667,683.333,7.06667,2.33333,0.11333,8.67,1.57667,30.667,665.333,7.3,1.16667,0.05167,10.0233,1.63333,31.333,435.667,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,-1
37.38488573,16.80598871,18.7901213,4.865769954,81.39,3.6,48.96,0.38,5048.42,2000,2000,28.067,3.6322,3.0734,3525.833333,258.8888889,512.2222222,6.16667,5.06667,0.32667,8.8767,1.14333,127.333,698.667,6.73333,3.76667,0.25667,8.65,1.39,92.667,753.667,6.73333,3.2,0.21,8.7633,1.39333,74,650.333,6.8,2.2,0.14333,8.7967,1.35667,24,583,6.93333,1.16667,0.07333,8.5167,1.49667,25,399.667,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,1
35.79719706,17.59190139,17.81552205,7.041846186,80.29,4.93,48.24,0.6,5048.42,2000,2000,28.067,3.6322,3.0734,3525.833333,258.8888889,512.2222222,6.13333,4.8,0.3,9.01,1.24667,90.667,582,6.7,3.46667,0.20333,8.4133,1.38667,49.667,631.667,6.66667,3.1,0.17,8.98,1.38,57.333,638,6.9,2.2,0.11,8.85,1.46333,17,641.333,6.93333,1.23333,0.06,6.7233,1.53333,20.667,425.667,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,1
36.61870049,16.84765676,17.76345109,5.627278937,80.99,4.45,48.69,0.5,5048.42,2000,2000,28.067,3.6322,3.0734,3525.833333,258.8888889,512.2222222,6.23333,5.2,0.32,8.5967,1.18667,113.667,740,6.73333,3.73333,0.22333,8.0933,1.37,71,809.667,6.8,3.1,0.16667,8.3233,1.39,61,700.333,6.96667,2.23333,0.09333,8.23,1.47667,22,654.667,7.1,1.56667,0.04167,6.9333,1.51333,26.333,428.333,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,-1
37.35314074,16.70308997,19.20172082,5.683715705,80.98,4.62,48.4,0.34,5048.42,2000,2000,28.067,3.6322,3.0734,3525.833333,258.8888889,512.2222222,5.96667,4.43333,0.3,8.8,1.23667,116.667,650,6.53333,3.36667,0.21333,8.8767,1.33667,97,638.333,6.63333,3.1,0.2,8.8733,1.37,86.667,633.333,6.66667,2.83333,0.16333,8.8167,1.36,48.333,748.667,6.73333,1.4,0.07,8.4767,1.50667,22.333,567.333,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,0
37.35932317,16.57380058,17.87116583,5.281992539,80.97,4.51,48.79,0.3,5048.42,2000,2000,28.067,3.6322,3.0734,3525.833333,258.8888889,512.2222222,6.05,5.15,0.32,8.8775,1.3,87.5,614.5,6.625,3.575,0.22,8.3,1.4175,53.5,687,6.625,3.8,0.2175,9.0175,1.405,40.5,583.75,6.625,3.625,0.205,8.565,1.375,20.25,552,6.675,2.225,0.1,8.1375,1.53,18.5,444.5,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,-1
35.02580904,16.943638,19.44929855,6.569906199,81.04,4.22,48.75,0.49,5048.42,2000,2000,28.067,3.6322,3.0734,3525.833333,258.8888889,512.2222222,6.13333,4.83333,0.38333,7.4633,1.17333,63.667,628,6.6,3.23333,0.21667,7.45,1.36667,20.667,602.667,6.63333,2.6,0.17333,6.6467,1.43333,11,498.333,6.76667,1.9,0.09667,6.14,1.48667,12.333,399,6.83333,1.36667,0.06667,3.0163,1.44,22.333,320.333,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,1
35.99582672,16.65175465,19.20254879,6.811524028,81.48,3.74,49.28,0.43,5048.42,2000,2000,28.067,3.6322,3.0734,3525.833333,258.8888889,512.2222222,6.06667,5.4,0.245,8.11,1.18,76.667,647,6.63333,3.83333,0.24333,8.32,1.34667,35.333,605.667,6.63333,3.23333,0.18667,7.9167,1.36,20.667,519.333,6.73333,2.43333,0.14,7.32,1.46333,13.333,463,6.9,1.36667,0.07,5.9,1.54,20.667,359.333,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,0
37.21314344,17.7305424,19.74478357,7.027290886,80.72,4.02,49.06,0.44,4530.04,500,986.3,50.9778,3.6068,11.0998,3398.333333,130,495.5555556,6.1,5.43333,0.38667,9.3967,1.15,114,619.667,6.6,3.73333,0.27667,9.2867,1.39667,76.667,591.667,6.66667,3.53333,0.27667,8.4,1.37,72.333,549.333,6.73333,3.16667,0.2,9.3833,1.32333,35.333,485,6.73333,1.86667,0.11667,8.7367,1.43667,27,358,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,1
33.31918511,17.27398271,19.06588492,10.20774102,79.68,5.58,48.12,0.54,4530.04,500,986.3,50.9778,3.6068,11.0998,3398.333333,130,495.5555556,6.03333,5.3,0.36,9.0633,1.21,142.667,715.667,6.63333,3.8,0.26333,8.4,1.4,108,644,6.66667,3.33333,0.21667,8.9633,1.34333,79.333,563,6.76667,2.53333,0.15,8.87,1.38667,26.667,521,6.93333,1.33333,0.07667,6.58,1.56667,24,364.667,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,0
36.59216,17.84049718,19.62063241,7.283567082,80.23,4.51,48.6,0.43,4530.04,500,986.3,50.9778,3.6068,11.0998,3398.333333,130,495.5555556,6.225,5.325,0.35,9.2275,1.3125,134.75,797.75,6.9,3.325,0.22,8.63,1.4725,97.75,778.25,7.075,2.7,0.165,9.155,1.525,60.25,699.5,7.825,1.6,0.09,8.8925,1.655,43.25,529.5,8.05,0.75,0.025,15.8,1.625,44,407.5,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,-1
33.24254484,17.57435577,18.64830606,9.682978259,79.81,5.5,48.06,0.57,4530.04,500,986.3,50.9778,3.6068,11.0998,3398.333333,130,495.5555556,6.1,5.16667,0.36,8.42,1.21333,112,620.333,6.56667,3.83333,0.28,8.0867,1.32,105.667,629.333,6.63333,3.43333,0.22667,8.2433,1.33667,97.333,633.667,6.83333,2.53333,0.15667,8.45,1.43333,45.333,677.333,6.86667,1.36667,0.07333,7,1.52,25,445.333,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,0
35.99121816,17.70519686,19.68083117,7.59500003,80.44,4.5,48.75,0.28,4530.04,500,986.3,50.9778,3.6068,11.0998,3398.333333,130,495.5555556,6.2,5.33333,0.34667,8.8167,1.33,118,667,6.73333,3.56667,0.22333,8.4567,1.48,88.333,657.333,6.76667,3.3,0.19333,8.91,1.49,69.667,683.333,7.06667,2.33333,0.11333,8.67,1.57667,30.667,665.333,7.3,1.16667,0.05167,10.0233,1.63333,31.333,435.667,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,-1
31.56738671,18.52642528,17.83479653,8.745560809,79.67,5.12,48.14,0.68,4530.04,500,986.3,50.9778,3.6068,11.0998,3398.333333,130,495.5555556,6.16667,5.06667,0.32667,8.8767,1.14333,127.333,698.667,6.73333,3.76667,0.25667,8.65,1.39,92.667,753.667,6.73333,3.2,0.21,8.7633,1.39333,74,650.333,6.8,2.2,0.14333,8.7967,1.35667,24,583,6.93333,1.16667,0.07333,8.5167,1.49667,25,399.667,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,1
33.43424326,18.621651,18.16419536,7.667329229,79.53,5.44,47.92,0.56,4530.04,500,986.3,50.9778,3.6068,11.0998,3398.333333,130,495.5555556,6.13333,4.8,0.3,9.01,1.24667,90.667,582,6.7,3.46667,0.20333,8.4133,1.38667,49.667,631.667,6.66667,3.1,0.17,8.98,1.38,57.333,638,6.9,2.2,0.11,8.85,1.46333,17,641.333,6.93333,1.23333,0.06,6.7233,1.53333,20.667,425.667,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,1
36.35776753,17.90947744,19.46160911,7.631743754,80.32,4.63,48.79,0.44,4530.04,500,986.3,50.9778,3.6068,11.0998,3398.333333,130,495.5555556,6.23333,5.2,0.32,8.5967,1.18667,113.667,740,6.73333,3.73333,0.22333,8.0933,1.37,71,809.667,6.8,3.1,0.16667,8.3233,1.39,61,700.333,6.96667,2.23333,0.09333,8.23,1.47667,22,654.667,7.1,1.56667,0.04167,6.9333,1.51333,26.333,428.333,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,-1
36.71343611,17.74859546,20.07714341,8.223179303,79.94,4.85,48.5,0.36,4530.04,500,986.3,50.9778,3.6068,11.0998,3398.333333,130,495.5555556,5.96667,4.43333,0.3,8.8,1.23667,116.667,650,6.53333,3.36667,0.21333,8.8767,1.33667,97,638.333,6.63333,3.1,0.2,8.8733,1.37,86.667,633.333,6.66667,2.83333,0.16333,8.8167,1.36,48.333,748.667,6.73333,1.4,0.07,8.4767,1.50667,22.333,567.333,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,0
36.12409226,18.02094722,19.95357403,9.597134952,80.62,4.16,48.83,0.26,4530.04,500,986.3,50.9778,3.6068,11.0998,3398.333333,130,495.5555556,6.05,5.15,0.32,8.8775,1.3,87.5,614.5,6.625,3.575,0.22,8.3,1.4175,53.5,687,6.625,3.8,0.2175,9.0175,1.405,40.5,583.75,6.625,3.625,0.205,8.565,1.375,20.25,552,6.675,2.225,0.1,8.1375,1.53,18.5,444.5,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,-1
35.64996962,18.54888858,19.53704035,7.667625487,80.17,4.64,48.68,0.42,4530.04,500,986.3,50.9778,3.6068,11.0998,3398.333333,130,495.5555556,6.13333,4.83333,0.38333,7.4633,1.17333,63.667,628,6.6,3.23333,0.21667,7.45,1.36667,20.667,602.667,6.63333,2.6,0.17333,6.6467,1.43333,11,498.333,6.76667,1.9,0.09667,6.14,1.48667,12.333,399,6.83333,1.36667,0.06667,3.0163,1.44,22.333,320.333,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,1
